,commentUrl,commentsCount,date,facebookId,facebookUrl,feedbackId,id,likesCount,postTitle,profileId,replyToCommentId,text,threadingDepth,user_screen_name
20,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=533131961619559,,2022-11-15T20:11:23.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzUzMzEzMTk2MTYxOTU1OQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNTMzMTMxOTYxNjE5NTU5,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0Hq1MuVm122yKuuTQL6pfBiBXgovhgB2V8jyiUeGMjjShK5E1LZjiEu5ugm5VDFAsl,,"Ethan Eisenbaum this is the movie I bought tickets for, on Friday at 7pm.",,
21,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=469353531958535,,2022-11-14T10:29:22.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzQ2OTM1MzUzMTk1ODUzNQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNDY5MzUzNTMxOTU4NTM1,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0xt8if2iYL3Gm1bp5RDK89HWv8a7dDbou8b5qheREKphjyH6EkErDzf9MWibeUmrol,,Carolyn Bettens this would be good,,
22,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=625664582574895,,2022-11-28T19:18:50.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzYyNTY2NDU4MjU3NDg5NQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNjI1NjY0NTgyNTc0ODk1,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0uTNXPQjpYAKEDkdTMEk6fJ8JQwVwAtaVwSEUzjDxjjs78TuMk78eLhNmahEH1YRFl,,REALLLY WANT TO WATCH THIS <3,,
23,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=537175574605557,,2022-11-22T04:25:47.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzUzNzE3NTU3NDYwNTU1Nw==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNTM3MTc1NTc0NjA1NTU3,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0RujguM5haZxQ9vRYeviGQE7cWki8USrrJngk6zhtjFoFYiAJUHyHs3QfdyoXQhGWl,,I think this poster is better than the version in hk,,
24,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=1036179113916845,,2022-11-28T17:12:17.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzEwMzYxNzkxMTM5MTY4NDU=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfMTAzNjE3OTExMzkxNjg0NQ==,1,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02DSK8D8tpKXajHwmDnrdF6Fe7cbHLrRMNZda2kZKZzQQKC6uUhRX6DrARDJPHu1tl,,Excellent film avec deux superbes actrices ❤️❤️❤️,,
25,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=868333717870731,,2022-11-04T20:20:10.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzg2ODMzMzcxNzg3MDczMQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfODY4MzMzNzE3ODcwNzMx,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02QUX1AviNZvz9NycyKP5rdacRxHR8wWSXEP3Mc69nKhRvv2ooCjnrTsStcHrwe5eNl,,Crystal Dodson-Galindo,,
26,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=814480323292165,1.0,2022-07-16T14:08:55.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzgxNDQ4MDMyMzI5MjE2NQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfODE0NDgwMzIzMjkyMTY1,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid02F3GPwMjiWa3Hw9tDy4ZxqppXSaFVqdgo4Us1P9dmzTGPLYutCDg7N95dzorhWcxFl,,Jennifer Nistler Killelea this goes on our movie list,,
27,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=681323776802859,,2022-12-23T18:35:02.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzY4MTMyMzc3NjgwMjg1OQ==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNjgxMzIzNzc2ODAyODU5,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0h5rvMt8X9dsUZ6BidpcKYaGR49Z6yXxUNBbu423rtiFS5jd1CGmTGQLvTBChLmVJl,,"Powerful, this is why journalist are sometimes the one who can do justice more then men in uniforms. And they risk doing it for free for common people and they are not protected.",,
28,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=1466641060410984,,2022-10-29T04:39:29.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzE0NjY2NDEwNjA0MTA5ODQ=,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfMTQ2NjY0MTA2MDQxMDk4NA==,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0KhTD2kDCtRC7ixBRV71675PokFJ2oSRf4z688EwpHrb1cRxV3q3QfTphJVxyxFKnl,,Andrea Joanna Rojas,,
29,https://www.facebook.com/shesaidfilm/videos/564505348386437?comment_id=568004778098562,,2022-07-18T13:21:55.000Z,134908959227553,https://www.facebook.com/shesaidfilm/videos/564505348386437,ZmVlZGJhY2s6MTM0OTA4OTU5MjI3NTUzXzU2ODAwNDc3ODA5ODU2Mg==,Y29tbWVudDoxMzQ5MDg5NTkyMjc1NTNfNTY4MDA0Nzc4MDk4NTYy,0,"Carey Mulligan and Zoe Kazan star in #SheSaidMovie, only in theaters this November. Watch the trailer now.",pfbid0xdPdQuU4qo8osBzqsUGrvrPJSn72GpFnoJB4Q4v4NW5KAn7pgfR47NkiUB8cQ67ol,,Brigitte Squitti,,
